STAT_ID,variable,n,adf_p,kpss_p,verdict
401179,SpecCond25C,25,0.321,0.0759,Diff-stationary
401179,Cl,32,0.0133,0.1,Stationary
401180,pH,23,0.4495,0.1,Diff-stationary
401180,SpecCond25C,24,0.3092,0.0493,Non-stationary
401180,Cl,31,0.0178,0.1,Stationary
401181,pH,23,0.1299,0.1,Diff-stationary
401181,SpecCond25C,25,0.0224,0.1,Stationary
401181,Cl,32,0.0056,0.1,Stationary
401197,SO4,22,0.0192,0.1,Stationary
401198,pH,21,0.0006,0.1,Stationary
401198,SpecCond25C,25,0.0641,0.0237,Non-stationary
401198,SO4,35,0.3827,0.1,Diff-stationary
401227,pH,28,0.0,0.1,Stationary
401227,SpecCond25C,28,0.0149,0.1,Stationary
401227,DIP,28,0.001,0.0839,Stationary
401301,pH,20,0.2066,0.1,Diff-stationary
401301,SpecCond25C,20,0.0002,0.0611,Stationary
401301,Alkalinity,20,0.0,0.0458,Trend-stationary
401301,Cl,20,0.081,0.0799,Diff-stationary
401301,SO4,20,1.0,0.0563,Diff-stationary
401301,DIP,20,0.2464,0.1,Diff-stationary
401303,pH,20,0.0393,0.1,Stationary
401303,SpecCond25C,20,0.0053,0.0827,Stationary
401303,Alkalinity,20,0.903,0.1,Diff-stationary
401303,Cl,20,0.6588,0.0924,Diff-stationary
401303,SO4,20,0.9439,0.1,Diff-stationary
401303,DIP,20,0.8853,0.1,Diff-stationary
401304,pH,22,0.0486,0.1,Stationary
401304,SpecCond25C,22,0.8148,0.1,Diff-stationary
401304,Alkalinity,22,0.658,0.1,Diff-stationary
401304,Cl,22,0.9964,0.1,Diff-stationary
401304,SO4,22,0.2143,0.1,Diff-stationary
401304,DIP,22,0.0033,0.1,Stationary
401305,pH,68,0.0,0.0611,Stationary
401308,pH,23,0.0,0.1,Stationary
401308,SpecCond25C,23,0.9077,0.1,Diff-stationary
401308,Cl,23,0.8514,0.1,Diff-stationary
401308,SO4,23,0.0014,0.1,Stationary
401308,DIP,23,0.0183,0.1,Stationary
401312,pH,82,0.0206,0.0454,Trend-stationary
401312,SpecCond25C,82,0.0,0.0934,Stationary
401312,Alkalinity,82,0.0215,0.1,Stationary
401312,Cl,82,0.0501,0.0862,Diff-stationary
401312,SO4,82,0.0035,0.1,Stationary
401312,DIP,82,0.0696,0.01,Non-stationary
401313,pH,83,0.0,0.01,Trend-stationary
401313,SpecCond25C,83,0.2548,0.1,Diff-stationary
401313,Alkalinity,83,0.0,0.1,Stationary
401313,Cl,83,0.0,0.0922,Stationary
401313,SO4,83,0.002,0.01,Trend-stationary
401313,DIP,83,0.8896,0.01,Non-stationary
401314,pH,83,0.0009,0.1,Stationary
401314,SpecCond25C,83,0.0001,0.0152,Trend-stationary
401314,Alkalinity,83,0.0,0.1,Stationary
401314,Cl,83,0.3339,0.01,Non-stationary
401314,SO4,83,0.0,0.1,Stationary
401314,DIP,83,0.0,0.1,Stationary
401315,pH,83,0.2733,0.0152,Non-stationary
401315,SpecCond25C,83,0.0,0.1,Stationary
401315,Alkalinity,83,0.0003,0.1,Stationary
401315,Cl,83,0.0,0.1,Stationary
401315,SO4,83,0.3311,0.024,Non-stationary
401315,DIP,83,0.9914,0.01,Non-stationary
401316,pH,82,0.0,0.1,Stationary
401316,SpecCond25C,82,0.1463,0.1,Diff-stationary
401316,Alkalinity,82,0.0001,0.1,Stationary
401316,Cl,82,0.0489,0.1,Stationary
401316,SO4,82,0.1473,0.1,Diff-stationary
401316,DIP,82,0.0002,0.1,Stationary
401317,pH,83,0.0002,0.1,Stationary
401317,SpecCond25C,83,0.0011,0.1,Stationary
401317,Alkalinity,82,0.0007,0.1,Stationary
401317,Cl,82,0.0066,0.1,Stationary
401317,SO4,82,0.0076,0.1,Stationary
401317,DIP,83,0.0001,0.01,Trend-stationary
401318,pH,83,0.3006,0.0226,Non-stationary
401318,SpecCond25C,83,0.0,0.1,Stationary
401318,Alkalinity,83,0.502,0.0473,Non-stationary
401318,Cl,83,0.0,0.1,Stationary
401318,SO4,83,0.0,0.1,Stationary
401318,DIP,83,0.1154,0.0789,Diff-stationary
401319,pH,26,0.0001,0.0575,Stationary
401319,SpecCond25C,26,0.0837,0.1,Diff-stationary
401319,Alkalinity,26,0.0,0.1,Stationary
401319,Cl,26,0.0117,0.0328,Trend-stationary
401319,SO4,26,0.0074,0.1,Stationary
401319,DIP,26,0.8307,0.1,Diff-stationary
401320,pH,84,0.3996,0.01,Non-stationary
401320,SpecCond25C,84,0.0,0.1,Stationary
401320,Alkalinity,84,0.0,0.1,Stationary
401320,Cl,84,0.0001,0.1,Stationary
401320,SO4,84,0.0366,0.1,Stationary
401320,DIP,84,0.0024,0.0952,Stationary
401321,pH,84,0.0,0.0344,Trend-stationary
401321,SpecCond25C,84,0.7563,0.1,Diff-stationary
401321,Alkalinity,84,0.6448,0.1,Diff-stationary
401321,Cl,84,0.8609,0.0506,Diff-stationary
401321,SO4,84,0.0,0.1,Stationary
401321,DIP,84,0.5546,0.1,Diff-stationary
401322,pH,78,0.0,0.01,Trend-stationary
401322,SpecCond25C,78,0.0002,0.1,Stationary
401322,Alkalinity,78,0.0368,0.0677,Stationary
401322,Cl,78,0.0,0.1,Stationary
401322,SO4,77,0.0,0.1,Stationary
401322,DIP,78,0.0,0.1,Stationary
401323,pH,36,0.0028,0.1,Stationary
401323,SpecCond25C,36,0.0682,0.1,Diff-stationary
401323,Alkalinity,36,0.0,0.1,Stationary
401323,Cl,36,0.0,0.1,Stationary
401323,SO4,36,0.0554,0.0713,Diff-stationary
401323,DIP,36,0.0,0.1,Stationary
401325,pH,83,0.0,0.0197,Trend-stationary
401325,SpecCond25C,83,0.0008,0.0901,Stationary
401325,Alkalinity,83,0.0,0.1,Stationary
401325,Cl,83,0.4352,0.0198,Non-stationary
401325,SO4,83,0.0,0.1,Stationary
401325,DIP,83,0.0,0.01,Trend-stationary
401326,pH,75,0.0594,0.01,Non-stationary
401326,SpecCond25C,75,0.0001,0.1,Stationary
401326,Alkalinity,75,0.0009,0.0236,Trend-stationary
401326,Cl,75,0.0001,0.01,Trend-stationary
401326,SO4,75,0.0001,0.1,Stationary
401326,DIP,75,0.0,0.1,Stationary
401327,pH,54,0.0671,0.0275,Non-stationary
401327,SpecCond25C,54,0.928,0.01,Non-stationary
401327,Alkalinity,54,0.0,0.1,Stationary
401327,Cl,54,0.0057,0.0337,Trend-stationary
401327,SO4,53,0.0158,0.1,Stationary
401327,DIP,54,0.0,0.1,Stationary
401329,pH,83,0.0096,0.01,Trend-stationary
401329,SpecCond25C,83,0.0,0.1,Stationary
401329,Alkalinity,83,0.0817,0.1,Diff-stationary
401329,Cl,83,0.0,0.1,Stationary
401329,SO4,83,0.0,0.1,Stationary
401329,DIP,83,0.0,0.013,Trend-stationary
401330,pH,83,0.0,0.0151,Trend-stationary
401330,SpecCond25C,83,0.4951,0.1,Diff-stationary
401330,Alkalinity,83,0.1367,0.1,Diff-stationary
401330,Cl,83,0.0006,0.0399,Trend-stationary
401330,SO4,83,0.0011,0.1,Stationary
401330,DIP,83,0.0,0.1,Stationary
401331,pH,80,0.2947,0.1,Diff-stationary
401331,SpecCond25C,80,0.0,0.0222,Trend-stationary
401331,Alkalinity,80,0.3147,0.1,Diff-stationary
401331,Cl,80,0.6567,0.01,Non-stationary
401331,SO4,80,0.0,0.1,Stationary
401331,DIP,80,0.0,0.1,Stationary
401332,pH,82,0.125,0.01,Non-stationary
401332,SpecCond25C,82,0.0008,0.1,Stationary
401332,Alkalinity,82,0.0,0.1,Stationary
401332,Cl,82,0.0,0.1,Stationary
401332,SO4,82,0.0012,0.1,Stationary
401332,DIP,82,0.0007,0.0231,Trend-stationary
401333,pH,84,0.5706,0.0103,Non-stationary
401333,SpecCond25C,84,0.0,0.1,Stationary
401333,Alkalinity,84,0.0,0.1,Stationary
401333,Cl,84,0.0129,0.01,Trend-stationary
401333,SO4,84,0.0187,0.01,Trend-stationary
401333,DIP,84,0.0021,0.1,Stationary
401334,pH,84,0.0283,0.1,Stationary
401334,SpecCond25C,84,0.0,0.1,Stationary
401334,Alkalinity,84,0.0,0.1,Stationary
401334,Cl,84,0.0,0.1,Stationary
401334,SO4,84,0.0,0.1,Stationary
401334,DIP,84,0.313,0.1,Diff-stationary
401335,pH,83,0.0464,0.01,Trend-stationary
401335,SpecCond25C,83,0.0,0.1,Stationary
401335,Alkalinity,83,0.0,0.1,Stationary
401335,Cl,83,0.0,0.0947,Stationary
401335,SO4,83,0.0,0.0521,Stationary
401335,DIP,83,0.0,0.1,Stationary
401337,pH,83,0.0,0.049,Trend-stationary
401337,SpecCond25C,83,0.0,0.0962,Stationary
401337,Alkalinity,83,0.0035,0.1,Stationary
401337,Cl,83,0.0035,0.0102,Trend-stationary
401337,SO4,83,0.0,0.0122,Trend-stationary
401337,DIP,83,0.0,0.1,Stationary
401338,pH,83,0.0,0.0257,Trend-stationary
401338,SpecCond25C,83,0.0,0.1,Stationary
401338,Alkalinity,83,0.3417,0.1,Diff-stationary
401338,Cl,83,0.0,0.1,Stationary
401338,SO4,83,0.0,0.1,Stationary
401338,DIP,83,0.0,0.1,Stationary
401340,pH,79,0.0315,0.0432,Trend-stationary
401340,SpecCond25C,79,0.0001,0.1,Stationary
401340,Alkalinity,79,0.0,0.0217,Trend-stationary
401340,Cl,79,0.0,0.1,Stationary
401340,SO4,79,0.0822,0.1,Diff-stationary
401340,DIP,79,0.0024,0.1,Stationary
401341,pH,82,0.0,0.1,Stationary
401341,SpecCond25C,82,0.0006,0.0435,Trend-stationary
401341,Alkalinity,82,0.1358,0.0111,Non-stationary
401341,Cl,82,0.0059,0.0536,Stationary
401341,SO4,82,0.0001,0.1,Stationary
401341,DIP,82,0.0001,0.1,Stationary
401342,pH,82,0.0,0.01,Trend-stationary
401342,SpecCond25C,82,0.0,0.1,Stationary
401342,Alkalinity,80,0.0,0.1,Stationary
401342,Cl,80,0.0,0.1,Stationary
401342,SO4,80,0.0001,0.1,Stationary
401342,DIP,82,0.0,0.1,Stationary
401343,pH,82,0.0,0.0489,Trend-stationary
401343,SpecCond25C,82,0.0025,0.1,Stationary
401343,Alkalinity,82,0.0013,0.1,Stationary
401343,Cl,82,0.0005,0.1,Stationary
401343,SO4,82,0.0033,0.1,Stationary
401343,DIP,82,0.0,0.01,Trend-stationary
401344,pH,82,0.0012,0.0222,Trend-stationary
401344,SpecCond25C,82,0.0,0.1,Stationary
401344,Alkalinity,82,0.0,0.1,Stationary
401344,Cl,82,0.0,0.1,Stationary
401344,SO4,82,0.0,0.1,Stationary
401344,DIP,82,0.328,0.01,Non-stationary
401345,pH,84,0.5983,0.0751,Diff-stationary
401345,SpecCond25C,84,0.0,0.1,Stationary
401345,Alkalinity,84,0.0,0.0385,Trend-stationary
401345,Cl,84,0.0,0.1,Stationary
401345,SO4,84,0.0,0.1,Stationary
401345,DIP,84,0.0,0.1,Stationary
401346,pH,82,0.0,0.01,Trend-stationary
401346,SpecCond25C,82,0.0,0.1,Stationary
401346,Alkalinity,82,0.0,0.1,Stationary
401346,Cl,82,0.0,0.1,Stationary
401346,SO4,82,0.0,0.1,Stationary
401346,DIP,82,0.9831,0.0768,Diff-stationary
401347,pH,83,0.0,0.1,Stationary
401347,SpecCond25C,83,0.0124,0.0256,Trend-stationary
401347,Alkalinity,83,0.0134,0.1,Stationary
401347,Cl,83,0.1986,0.01,Non-stationary
401347,SO4,83,0.0,0.1,Stationary
401347,DIP,83,0.9949,0.0307,Non-stationary
401348,pH,38,0.9889,0.01,Non-stationary
401348,SpecCond25C,38,0.1939,0.0295,Non-stationary
401348,Alkalinity,38,0.1186,0.066,Diff-stationary
401348,Cl,38,0.4184,0.0244,Non-stationary
401348,SO4,38,0.0174,0.0146,Trend-stationary
401348,DIP,38,0.0075,0.1,Stationary
401350,pH,64,0.0,0.0121,Trend-stationary
401350,SpecCond25C,64,0.0126,0.0541,Stationary
401350,Alkalinity,64,0.0403,0.1,Stationary
401350,Cl,64,0.0542,0.0718,Diff-stationary
401350,SO4,64,0.003,0.1,Stationary
401350,DIP,64,0.0,0.1,Stationary
401351,pH,64,0.0,0.1,Stationary
401351,SpecCond25C,64,0.002,0.01,Trend-stationary
401351,Alkalinity,64,0.0006,0.01,Trend-stationary
401351,Cl,64,0.0,0.0159,Trend-stationary
401351,SO4,64,0.0,0.01,Trend-stationary
401351,DIP,64,0.0001,0.1,Stationary
401352,pH,83,0.0,0.1,Stationary
401352,SpecCond25C,83,0.001,0.1,Stationary
401352,Alkalinity,83,0.0554,0.1,Diff-stationary
401352,Cl,83,0.0042,0.1,Stationary
401352,SO4,83,0.0017,0.1,Stationary
401352,DIP,83,0.8703,0.01,Non-stationary
401353,pH,53,0.0,0.0318,Trend-stationary
401353,SpecCond25C,53,0.0084,0.1,Stationary
401353,Alkalinity,53,0.0227,0.0938,Stationary
401353,Cl,52,0.0441,0.0115,Trend-stationary
401353,SO4,52,0.0,0.039,Trend-stationary
401353,DIP,53,0.0,0.1,Stationary
401354,pH,80,0.0,0.1,Stationary
401354,SpecCond25C,80,0.1621,0.0211,Non-stationary
401354,Alkalinity,80,0.0038,0.1,Stationary
401354,Cl,80,0.2771,0.01,Non-stationary
401354,SO4,80,0.1818,0.1,Diff-stationary
401354,DIP,80,0.0,0.1,Stationary
401355,pH,78,0.0002,0.1,Stationary
401355,SpecCond25C,78,0.0,0.1,Stationary
401355,Alkalinity,76,0.0,0.1,Stationary
401355,Cl,76,0.0001,0.1,Stationary
401355,SO4,76,0.0,0.1,Stationary
401355,DIP,78,0.8524,0.01,Non-stationary
401356,pH,82,0.0,0.0223,Trend-stationary
401356,SpecCond25C,82,0.0108,0.1,Stationary
401356,Alkalinity,82,0.0181,0.1,Stationary
401356,Cl,82,0.0689,0.1,Diff-stationary
401356,SO4,82,0.0029,0.1,Stationary
401356,DIP,82,0.9618,0.0528,Diff-stationary
401357,pH,79,0.0,0.0334,Trend-stationary
401357,SpecCond25C,79,0.0654,0.1,Diff-stationary
401357,Alkalinity,79,0.0,0.1,Stationary
401357,Cl,79,0.0001,0.1,Stationary
401357,SO4,79,0.0,0.1,Stationary
401357,DIP,79,0.0,0.1,Stationary
401358,pH,65,0.0,0.1,Stationary
401358,SpecCond25C,65,0.9453,0.01,Non-stationary
401358,Alkalinity,65,0.8693,0.01,Non-stationary
401358,Cl,65,0.5086,0.01,Non-stationary
401358,SO4,65,0.4366,0.01,Non-stationary
401358,DIP,65,0.0,0.1,Stationary
401359,pH,43,0.0082,0.0133,Trend-stationary
401359,SpecCond25C,43,0.0006,0.1,Stationary
401359,Alkalinity,43,0.0,0.1,Stationary
401359,Cl,43,0.9617,0.01,Non-stationary
401359,SO4,43,0.0001,0.1,Stationary
401359,DIP,43,0.0306,0.1,Stationary
401360,pH,22,0.9948,0.0916,Diff-stationary
401360,SpecCond25C,22,0.8858,0.1,Diff-stationary
401360,Alkalinity,22,0.6501,0.1,Diff-stationary
401360,Cl,22,0.4808,0.1,Diff-stationary
401360,SO4,22,0.0,0.1,Stationary
401360,DIP,22,0.532,0.1,Diff-stationary
401363,pH,56,0.4768,0.1,Diff-stationary
401363,SpecCond25C,56,0.0041,0.1,Stationary
401363,Alkalinity,53,0.2492,0.1,Diff-stationary
401363,Cl,53,0.0,0.1,Stationary
401363,SO4,53,0.0,0.0914,Stationary
401363,DIP,56,0.0,0.0565,Stationary
401364,pH,23,0.9852,0.1,Diff-stationary
401364,SpecCond25C,23,1.0,0.0851,Diff-stationary
401364,Alkalinity,22,0.0534,0.1,Diff-stationary
401364,Cl,22,0.9991,0.0491,Non-stationary
401364,SO4,22,0.9846,0.1,Diff-stationary
401364,DIP,23,0.6772,0.1,Diff-stationary
401365,pH,31,0.0017,0.1,Stationary
401365,SpecCond25C,31,0.0,0.1,Stationary
401365,Alkalinity,31,0.0016,0.1,Stationary
401365,Cl,31,0.6201,0.0447,Non-stationary
401365,SO4,31,0.0049,0.1,Stationary
401365,DIP,31,0.5954,0.0603,Diff-stationary
401366,pH,20,0.0133,0.0604,Stationary
401366,SpecCond25C,20,0.0072,0.1,Stationary
401366,Alkalinity,20,0.0036,0.0456,Trend-stationary
401366,Cl,20,0.7203,0.1,Diff-stationary
401366,SO4,20,0.4708,0.0772,Diff-stationary
401366,DIP,20,0.0001,0.01,Trend-stationary
401367,pH,31,0.0001,0.1,Stationary
401367,SpecCond25C,31,0.0091,0.033,Trend-stationary
401367,Alkalinity,31,0.4474,0.1,Diff-stationary
401367,Cl,31,0.5989,0.02,Non-stationary
401367,SO4,31,0.0,0.1,Stationary
401367,DIP,31,0.0033,0.1,Stationary
401368,pH,47,0.0,0.1,Stationary
401368,SpecCond25C,47,0.0,0.1,Stationary
401368,Alkalinity,47,0.0207,0.1,Stationary
401368,Cl,47,0.0,0.1,Stationary
401368,SO4,47,0.7835,0.1,Diff-stationary
401368,DIP,47,0.0,0.0857,Stationary
401369,pH,40,0.0001,0.1,Stationary
401369,SpecCond25C,40,0.0186,0.1,Stationary
401369,Alkalinity,40,0.0,0.1,Stationary
401369,Cl,40,0.0,0.0807,Stationary
401369,SO4,39,0.0,0.1,Stationary
401369,DIP,40,0.0001,0.0767,Stationary
401370,pH,44,0.8122,0.0803,Diff-stationary
401370,SpecCond25C,44,0.0,0.1,Stationary
401370,Alkalinity,44,0.0,0.0555,Stationary
401370,Cl,44,0.5933,0.0112,Non-stationary
401370,SO4,44,0.0005,0.0694,Stationary
401370,DIP,44,0.0,0.1,Stationary
401371,pH,55,0.0067,0.1,Stationary
401371,SpecCond25C,55,0.69,0.01,Non-stationary
401371,Alkalinity,53,0.0211,0.0407,Trend-stationary
401371,Cl,54,0.9982,0.01,Non-stationary
401371,SO4,54,0.0,0.1,Stationary
401371,DIP,55,0.0,0.1,Stationary
401372,pH,54,0.0171,0.1,Stationary
401372,SpecCond25C,54,0.0501,0.0959,Diff-stationary
401372,Alkalinity,52,0.0037,0.1,Stationary
401372,Cl,52,0.0002,0.1,Stationary
401372,SO4,52,0.0,0.1,Stationary
401372,DIP,54,0.0,0.1,Stationary
401373,pH,36,0.003,0.0349,Trend-stationary
401373,SpecCond25C,36,0.0178,0.1,Stationary
401373,Alkalinity,36,0.0354,0.1,Stationary
401373,Cl,36,0.0165,0.1,Stationary
401373,SO4,36,0.0002,0.1,Stationary
401373,DIP,36,0.0,0.1,Stationary
401374,pH,35,0.0221,0.1,Stationary
401374,SpecCond25C,35,0.0072,0.1,Stationary
401374,Alkalinity,31,0.0036,0.1,Stationary
401374,Cl,31,0.0172,0.1,Stationary
401374,SO4,31,0.1694,0.1,Diff-stationary
401374,DIP,31,0.0014,0.1,Stationary
401376,pH,46,0.0001,0.1,Stationary
401376,SpecCond25C,46,0.122,0.0798,Diff-stationary
401376,Alkalinity,45,0.0,0.0483,Trend-stationary
401376,Cl,45,0.0015,0.1,Stationary
401376,SO4,45,0.0002,0.1,Stationary
401376,DIP,46,0.0,0.1,Stationary
401377,pH,46,0.0531,0.1,Diff-stationary
401377,SpecCond25C,46,0.0019,0.1,Stationary
401377,Alkalinity,44,0.1841,0.1,Diff-stationary
401377,Cl,44,0.0002,0.1,Stationary
401377,SO4,44,0.0559,0.1,Diff-stationary
401377,DIP,46,0.8135,0.0349,Non-stationary
401378,pH,33,0.1554,0.1,Diff-stationary
401378,SpecCond25C,33,0.3569,0.0137,Non-stationary
401378,Alkalinity,33,0.7731,0.0178,Non-stationary
401378,Cl,33,0.0839,0.01,Non-stationary
401378,SO4,33,0.7215,0.0616,Diff-stationary
401378,DIP,33,0.0012,0.1,Stationary
401379,pH,52,0.0,0.0187,Trend-stationary
401379,SpecCond25C,52,0.0,0.1,Stationary
401379,Alkalinity,50,0.0,0.1,Stationary
401379,Cl,50,0.0,0.1,Stationary
401379,SO4,50,0.0,0.1,Stationary
401379,DIP,52,0.0,0.1,Stationary
401380,pH,40,0.0,0.1,Stationary
401380,SpecCond25C,40,0.0,0.1,Stationary
401380,Alkalinity,40,0.0001,0.1,Stationary
401380,Cl,40,0.0,0.0515,Stationary
401380,SO4,40,0.0,0.1,Stationary
401380,DIP,40,0.0,0.1,Stationary
401381,pH,40,0.0,0.1,Stationary
401381,SpecCond25C,40,0.0,0.1,Stationary
401381,Alkalinity,40,0.0,0.1,Stationary
401381,Cl,40,0.0,0.1,Stationary
401381,SO4,40,0.0262,0.1,Stationary
401381,DIP,40,0.0,0.1,Stationary
401382,pH,39,0.0,0.0505,Stationary
401382,SpecCond25C,39,0.0,0.1,Stationary
401382,Alkalinity,39,0.0076,0.1,Stationary
401382,Cl,39,0.0002,0.1,Stationary
401382,SO4,39,0.0125,0.0461,Trend-stationary
401382,DIP,39,0.0,0.1,Stationary
401383,pH,36,0.0,0.097,Stationary
401383,SpecCond25C,36,0.0,0.1,Stationary
401383,Alkalinity,36,0.0,0.1,Stationary
401383,Cl,36,0.3067,0.1,Diff-stationary
401383,SO4,36,0.0,0.1,Stationary
401383,DIP,36,0.0,0.1,Stationary
401384,pH,52,0.9786,0.0459,Non-stationary
401384,SpecCond25C,52,0.0002,0.1,Stationary
401384,Alkalinity,47,0.2054,0.0553,Diff-stationary
401384,Cl,47,0.001,0.0417,Trend-stationary
401384,SO4,47,0.0005,0.01,Trend-stationary
401384,DIP,47,0.0007,0.1,Stationary
401385,pH,46,0.0247,0.0403,Trend-stationary
401385,SpecCond25C,46,0.045,0.01,Trend-stationary
401385,Alkalinity,45,0.0003,0.1,Stationary
401385,Cl,46,0.0149,0.1,Stationary
401385,SO4,46,0.0,0.0352,Trend-stationary
401385,DIP,46,0.0,0.1,Stationary
401386,pH,81,0.0,0.0669,Stationary
401386,SpecCond25C,81,0.0007,0.1,Stationary
401386,Alkalinity,77,0.0009,0.1,Stationary
401386,Cl,77,0.0,0.1,Stationary
401386,SO4,77,0.0026,0.1,Stationary
401386,DIP,81,0.0,0.1,Stationary
401387,pH,79,0.2197,0.01,Non-stationary
401387,SpecCond25C,79,0.0189,0.1,Stationary
401387,Alkalinity,76,0.0004,0.1,Stationary
401387,Cl,76,0.0,0.1,Stationary
401387,SO4,76,0.0002,0.1,Stationary
401387,DIP,79,0.0,0.01,Trend-stationary
401388,pH,68,0.0,0.1,Stationary
401388,SpecCond25C,68,0.0002,0.0439,Trend-stationary
401388,Alkalinity,68,0.0013,0.1,Stationary
401388,Cl,68,0.0002,0.0621,Stationary
401388,SO4,68,0.0003,0.0397,Trend-stationary
401388,DIP,68,0.0,0.1,Stationary
401389,pH,45,0.0,0.0414,Trend-stationary
401389,SpecCond25C,45,0.0,0.1,Stationary
401389,Alkalinity,42,0.1696,0.0233,Non-stationary
401389,Cl,42,0.0,0.1,Stationary
401389,SO4,42,0.0,0.1,Stationary
401389,DIP,45,0.0403,0.1,Stationary
401390,pH,83,0.0,0.01,Trend-stationary
401390,SpecCond25C,83,0.4156,0.01,Non-stationary
401390,Alkalinity,83,0.0025,0.01,Trend-stationary
401390,Cl,83,0.3144,0.01,Non-stationary
401390,SO4,83,0.3912,0.01,Non-stationary
401390,DIP,83,0.0,0.1,Stationary
401391,pH,81,0.4353,0.1,Diff-stationary
401391,SpecCond25C,81,0.0006,0.1,Stationary
401391,Alkalinity,81,0.1124,0.1,Diff-stationary
401391,Cl,81,0.0007,0.1,Stationary
401391,SO4,81,0.0005,0.1,Stationary
401391,DIP,81,0.0,0.058,Stationary
401392,pH,81,0.0013,0.0261,Trend-stationary
401392,SpecCond25C,81,0.7517,0.01,Non-stationary
401392,Alkalinity,81,0.2483,0.1,Diff-stationary
401392,Cl,81,0.1618,0.1,Diff-stationary
401392,SO4,81,0.7666,0.01,Non-stationary
401392,DIP,81,0.0872,0.1,Diff-stationary
401393,pH,74,0.0,0.075,Stationary
401393,SpecCond25C,74,0.0,0.1,Stationary
401393,Alkalinity,67,0.0,0.095,Stationary
401393,Cl,67,0.0,0.1,Stationary
401393,SO4,67,0.0,0.1,Stationary
401393,DIP,74,0.0,0.1,Stationary
401394,pH,64,0.0063,0.0519,Stationary
401394,SpecCond25C,64,0.0057,0.1,Stationary
401394,Alkalinity,58,0.0049,0.1,Stationary
401394,Cl,58,0.0361,0.1,Stationary
401394,SO4,57,0.0197,0.1,Stationary
401394,DIP,64,0.6544,0.0222,Non-stationary
401395,pH,81,0.0189,0.01,Trend-stationary
401395,SpecCond25C,81,0.0113,0.1,Stationary
401395,Alkalinity,81,0.002,0.1,Stationary
401395,Cl,81,0.3737,0.1,Diff-stationary
401395,SO4,81,0.0646,0.1,Diff-stationary
401395,DIP,81,0.0,0.1,Stationary
401396,pH,68,0.0,0.0357,Trend-stationary
401396,SpecCond25C,68,0.0174,0.0135,Trend-stationary
401396,Alkalinity,63,0.6292,0.1,Diff-stationary
401396,Cl,63,0.007,0.0202,Trend-stationary
401396,SO4,62,0.0104,0.0147,Trend-stationary
401396,DIP,68,0.0,0.1,Stationary
401397,pH,81,0.0033,0.0285,Trend-stationary
401397,SpecCond25C,81,0.005,0.1,Stationary
401397,Alkalinity,76,0.0007,0.1,Stationary
401397,Cl,76,0.2054,0.1,Diff-stationary
401397,SO4,76,0.7286,0.0656,Diff-stationary
401397,DIP,81,0.0,0.1,Stationary
401398,pH,81,0.7158,0.01,Non-stationary
401398,SpecCond25C,81,0.3671,0.019,Non-stationary
401398,Alkalinity,76,0.5563,0.01,Non-stationary
401398,Cl,76,0.0212,0.1,Stationary
401398,SO4,76,0.0024,0.0363,Trend-stationary
401398,DIP,81,0.0,0.1,Stationary
401399,pH,58,0.0115,0.1,Stationary
401399,SpecCond25C,58,0.0,0.1,Stationary
401399,Alkalinity,20,0.539,0.1,Diff-stationary
401399,Cl,58,0.0958,0.1,Diff-stationary
401399,SO4,58,0.0,0.1,Stationary
401399,DIP,22,0.1587,0.1,Diff-stationary
401400,pH,81,0.0525,0.0351,Non-stationary
401400,SpecCond25C,81,0.0542,0.1,Diff-stationary
401400,Alkalinity,81,0.0776,0.1,Diff-stationary
401400,Cl,81,0.0031,0.1,Stationary
401400,SO4,81,0.002,0.1,Stationary
401400,DIP,81,0.0001,0.1,Stationary
401401,pH,78,0.0001,0.038,Trend-stationary
401401,SpecCond25C,78,0.0,0.0423,Trend-stationary
401401,Alkalinity,78,0.0001,0.1,Stationary
401401,Cl,78,0.0144,0.0458,Trend-stationary
401401,SO4,78,0.0,0.1,Stationary
401401,DIP,78,0.0,0.1,Stationary
401402,pH,78,0.0824,0.015,Non-stationary
401402,SpecCond25C,78,0.4165,0.0236,Non-stationary
401402,Alkalinity,74,0.0005,0.01,Trend-stationary
401402,Cl,75,0.0001,0.1,Stationary
401402,SO4,73,0.0,0.1,Stationary
401402,DIP,78,0.0,0.1,Stationary
401403,pH,81,0.762,0.01,Non-stationary
401403,SpecCond25C,81,0.3552,0.1,Diff-stationary
401403,Alkalinity,81,0.0,0.1,Stationary
401403,Cl,81,0.0,0.0314,Trend-stationary
401403,SO4,81,0.0,0.1,Stationary
401403,DIP,81,0.0694,0.1,Diff-stationary
401404,pH,77,0.0005,0.1,Stationary
401404,SpecCond25C,77,0.0,0.1,Stationary
401404,Alkalinity,77,0.0,0.1,Stationary
401404,Cl,77,0.0,0.1,Stationary
401404,SO4,76,0.0,0.1,Stationary
401404,DIP,77,0.0,0.1,Stationary
401405,pH,81,0.0001,0.0173,Trend-stationary
401405,SpecCond25C,81,0.0032,0.1,Stationary
401405,Alkalinity,77,0.0001,0.1,Stationary
401405,Cl,77,0.0,0.0854,Stationary
401405,SO4,77,0.0315,0.1,Stationary
401405,DIP,81,0.0,0.0941,Stationary
401406,pH,56,0.0004,0.097,Stationary
401406,SpecCond25C,56,0.0254,0.1,Stationary
401406,Alkalinity,54,0.0154,0.1,Stationary
401406,Cl,54,0.0095,0.1,Stationary
